24
22
35
24
23
24
23
25
23
19
24
24
36
21
30
22
27
24
24
22
18
21
25
17
24
25
36
37
23
25
30
24
18
27
35
22
22
29
25
25
30
24
23
20
23
24
25
22
23
24
23
26
17
29
6
26
26
25
24
35
31
29
30
24
22
23
31
18
33
13
18
24
23
35
30
23
15
29
25
24
30
26
21
33
24
33
24
17
24
37
27
15
36
24
24
27
31
9
25
30
18
26
23
22
25
32
20
25
25
25
21
23
29
28
18
14
23
24
24
25
23
22
26
29
22
18
17
16
15
18
25
24
23
33
25
21
32
37
24
23
30
19
34
7
31
19
27
22
31
31
16
23
25
34
35
22
27
14
16
23
17
22
26
19
25
18
23
24
23
25
31
26
22
23
26
23
37
24
18
23
34
23
25
16
25
32
18
29
26
35
21
33
22
23
22
28
21
18
24
29
33
23
27
21
24
34
23
26
25
21
23
25
36
34
24
17
23
21
21
26
24
27
29
34
23
23
27
23
23
18
26
30
25
24
25
35
25
34
30
23
34
19
36
19
19
35
25
17
34
25
24
23
18
34
31
26
25
28
18
23
24
22
24
22
24
32
30
26
23
25
22
18
22
23
24
29
22
24
19
24
25
32
22
24
16
28
24
23
22
24
13
4
29
23
22
25
35
23
34
23
17
25
25
33
27
28
20
24
34
6
37
29
25
22
25
17
25
23
30
28
23
33
25
28
23
32
24
29
25
20
25
26
25
21
23
14
17
16
25
24
34
13
24
24
25
22
30
23
25
24
25
22
22
18
27
25
23
14
24
23
23
20
16
18
19
23
23
24
33
37
26
24
24
14
21
34
23
16
28
31
26
23
22
35
22
27
22
30
25
20
25
24
25
32
21
24
24
23
36
20
32
23
30
17
17
29
24
26
19
25
25
25
23
33
24
23
27
25
17
29
20
23
25
24
23
19
28
24
24
33
18
32
20
33
28
37
24
33
26
23
24
36
23
23
22
24
15
23
21
17
34
25
18
25
24
19
25
21
23
22
30
17
25
25
30
25
21
31
15
24
23
19
23
21
26
25
25
25
30
24
36
21
22
26
23
21
22
24
25
34
16
26
